-33.9095875, 18.392052, Promenade	

-33.95262, 18.383664, Quebec	

-33.921343, 18.379771, Queens Beach	

-33.8613565, 18.500392, Racecourse	

-33.799892, 18.478349, Radar	

-33.910397, 18.4031365, Ravenscraig	

-33.9566775, 18.3850905, Ravensteyn	

-33.809948, 18.504741, Ravenswood	

-33.937095, 18.409846, Rayden	

-33.692532, 18.447793, Raymond	

-33.5667015, 18.4940115, Reygersdal	

-33.9124675, 18.3959035, Rhine	

-33.91854767, 18.42118933, Riebeeck	

-33.7055315, 18.444259, Riebeeckstrand	

-33.7173715, 18.445797, Robben	

-33.9077895, 18.395225, Rocklands	

-33.9298555, 18.4212045, Roeland	

-33.963278, 18.379151, RontreeA	

-33.963337, 18.379932, RontreeB	

-33.931965, 18.419986, Roodehek	

-33.863216, 18.5032, Royal Ascot	

-34.01402533, 18.35008267, Ruyterplaats	

-33.927676, 18.464445, Salt River Rail	

-33.80659, 18.484086, Sandown	

-33.5502655, 18.4884865, Saxonsea Clinic	

-33.5552655, 18.488676, Saxonsea Primary	

-34.0396245, 18.358843, Scott	

-33.915323, 18.390098, Sea Point	

-33.91079933, 18.39398667, Sea Point High	

-33.907664, 18.39727, Sea Point Library	

-33.9186485, 18.3852915, Sea Point Pool	

-33.815091, 18.4721775, Seal	

-33.788585, 18.457912, Seaside village	

-33.912106, 18.4723285, Section	

-33.811795, 18.469941, Shell	

-33.555357, 18.493979, Sherwood	

-33.9110735, 18.409106, Skye Way	

-33.903065, 18.4157095, Somerset Hospital	

-33.92918, 18.464957, Spencer	

-33.910446, 18.3992845, St Bedes	

-33.939468, 18.428272, St James	

-33.8163332, 18.4974862, St Johns Wood	

-33.93300533, 18.404584, St Michael's	

-33.907953, 18.4120755, Stadium	

-33.580038, 18.4872205, Starke	

-33.812891, 18.476511, Stirling	

-33.920091, 18.420549, Strand	

-33.8530035, 18.496237, Sunset Beach	

-33.90012, 18.405045, Surrey	

-33.964033, 18.380897, Susan	

-33.82472475, 18.488688, Table View	

-33.9264285, 18.425782, The Castle	

-33.9171665, 18.3920315, The Glen	

-33.918775, 18.42419, Thibault	

-33.9047795, 18.3984595, Three Anchor Bay	

-33.583259, 18.482963, Tom Henshilwood	

-33.921948, 18.381682, Tramway	

-33.820743, 18.478347, Tritonia	

-33.797514, 18.483973, Tryall	

-33.937612, 18.418714, Upper Buitenkant	

-33.936107, 18.405153, Upper Kloof	

-33.926535, 18.414662, Upper Long	

-33.926091, 18.413994, Upper Loop	

-33.936621, 18.449036, Upper Mountain	

-33.940643, 18.414112, Upper Orange	

-33.90912367, 18.41303367, Upper Portswood	

-33.937507, 18.451079, Upper Roodebloem	

-33.93012, 18.4571, Upper Salt River	

-33.812256, 18.540221, Usasaza	

-33.810002, 18.489872, Valderrama	

-34.0304475, 18.351166, Valley	

-33.93394, 18.410069, Van Riebeeck	

-33.818481, 18.479398, Viola	

-33.907614, 18.476273, Vrystaat	

-33.694518, 18.445537, Waldeck	

-33.800736, 18.510698, Wandsworth	

-33.735801, 18.458662, Waratah	

-33.789196, 18.457338, Water's Edge	

-33.8892695, 18.5191595, Waterford	

-33.9019884, 18.4208278, Waterfront	

-33.90943333, 18.42357367, Waterfront Silo	

-33.8866385, 18.5201785, Waterview	

-33.8038882, 18.4874836, Waterville	

-33.934472, 18.407171, Welgemeend	

-33.5587305, 18.4882855, Wesfleur Park	

-33.810756, 18.478502, West Beach	

-33.940835, 18.426167, Wexford	

-33.95325, 18.377091, Whale Rock	

-33.907542, 18.406999, Wigtown	

-33.82952, 18.5068255, Wood	

-33.814268, 18.507241, Wood Central	

-33.8056155, 18.503882, Wood North	

-33.883145, 18.491325, Woodbridge	

-33.950524, 18.385093, Woodford	

-33.8016735, 18.4967775, Woodlands	

-33.922784, 18.4487525, Woodstock	

-33.900721, 18.4807225, Zoarvlei	

-33.9331965, 18.438955, Zonnebloem	
